name,stars,age,releases,language,zip_url,clone_url
CountryCodePickerProject,1447,7,2,Java,https://codeload.github.com/hbb20/CountryCodePickerProject/legacy.zip/7a76d92a460df02f33b0d1ea5262c867223fc568,https://github.com/hbb20/CountryCodePickerProject
HaE,1933,3,36,Java,https://codeload.github.com/gh0stkey/HaE/legacy.zip/d590d4a70e99be33e8579dcd0bd202ed26dcbe45,https://github.com/gh0stkey/HaE
PreLollipopTransition,1299,8,5,Java,https://codeload.github.com/takahirom/PreLollipopTransition/legacy.zip/90c6e12b5dd40a52dd57cb6560cfefe1804ba36d,https://github.com/takahirom/PreLollipopTransition
servicecomb-pack,1924,6,11,Java,https://codeload.github.com/apache/servicecomb-pack/legacy.zip/050699f4583a9901e5f2a419a86c8a2f1b19acf2,https://github.com/apache/servicecomb-pack
keystore-explorer,1431,7,18,Java,https://codeload.github.com/kaikramer/keystore-explorer/legacy.zip/0770f7a77200f8d2dc281abded4179c98b7e0e83,https://github.com/kaikramer/keystore-explorer
camel,5060,14,0,Java,https://codeload.github.com/apache/camel/legacy.zip/2bb6b4dd465a17cba9002a29d8612ba2bbb175ac,https://github.com/apache/camel
NumberPicker,1023,7,20,Java,https://codeload.github.com/ShawnLin013/NumberPicker/legacy.zip/a1e8831e8dc709ee06b87d452bb050022e8e235d,https://github.com/ShawnLin013/NumberPicker
cron-utils,1046,9,41,Java,https://codeload.github.com/jmrozanec/cron-utils/legacy.zip/d31697ec4c30d4f43a1b528e5781d1d00ea1c967,https://github.com/jmrozanec/cron-utils
TicketView,1276,5,10,Java,https://codeload.github.com/vipulasri/TicketView/legacy.zip/8e886e31eb48394e2d2caa2a5bfc467d9c693dc9,https://github.com/vipulasri/TicketView
jbox2d,1056,9,0,Java,https://codeload.github.com/jbox2d/jbox2d/legacy.zip/94bb3e4a706a6d1a5d8728a722bf0af9924dde84,https://github.com/jbox2d/jbox2d
fastutil,1641,8,0,Java,https://codeload.github.com/vigna/fastutil/legacy.zip/134cee3f42d02746058770ca8e06def0de70198c,https://github.com/vigna/fastutil
ArcProgressStackView,1251,7,4,Java,https://codeload.github.com/Devlight/ArcProgressStackView/legacy.zip/fe6616d3399fb83515fb12be970001c660e5e821,https://github.com/Devlight/ArcProgressStackView
akhq,3010,5,39,Java,https://codeload.github.com/tchiotludo/akhq/legacy.zip/d688fecb55cc45bbc6928906618f8438108492c6,https://github.com/tchiotludo/akhq
FlexibleAdapter,3536,8,30,Java,https://codeload.github.com/davideas/FlexibleAdapter/legacy.zip/844a07002c3d2f2b68a6b26a25e8e401777c73e7,https://github.com/davideas/FlexibleAdapter
zotfile,3246,11,33,Java,https://codeload.github.com/jlegewie/zotfile/legacy.zip/a6c9e02e17b60cbc1f9bb4062486548d9ef583e3,https://github.com/jlegewie/zotfile
itext7,1628,7,36,Java,https://codeload.github.com/itext/itext7/legacy.zip/c76aa6be3815b7fdc856910937ffde2a909fafc1,https://github.com/itext/itext7
PlaceHolderView,2110,7,22,Java,https://codeload.github.com/janishar/PlaceHolderView/legacy.zip/6e2a64c7e73c8081b5270b3558411147a8aeb6af,https://github.com/janishar/PlaceHolderView
game-server,1108,6,2,Java,https://codeload.github.com/jzyong/game-server/legacy.zip/56d9927c7049b159fba006b4a18618def6f2513f,https://github.com/jzyong/game-server
ambrose,1182,11,0,Java,https://codeload.github.com/twitter-archive/ambrose/legacy.zip/e8f9c858ed4aeb79b7adcbda21df7baa6b197094,https://github.com/twitter-archive/ambrose
MinecraftByExample,1186,8,0,Java,https://codeload.github.com/TheGreyGhost/MinecraftByExample/legacy.zip/e9862e606f6306463fccde5e3ebe576ea88f0745,https://github.com/TheGreyGhost/MinecraftByExample
rtree,1038,9,49,Java,https://codeload.github.com/davidmoten/rtree/legacy.zip/25c4d91227e8a2295cb277f3c8af9ce27ef5864d,https://github.com/davidmoten/rtree
DragRankSquare,1118,7,0,Java,https://codeload.github.com/xmuSistone/DragRankSquare/legacy.zip/48a12b2acb7b0b332a6a0d1172319df97a8419f8,https://github.com/xmuSistone/DragRankSquare
StickyHeaders,1400,7,12,Java,https://codeload.github.com/ShamylZakariya/StickyHeaders/legacy.zip/94b664b50b2ef6dec9fc45ba3a6a1d8fecba19b5,https://github.com/ShamylZakariya/StickyHeaders
i2p.i2p,1758,11,100,Java,https://codeload.github.com/i2p/i2p.i2p/legacy.zip/4e6323453ca23d163a217bebfac15cd2d1d35519,https://github.com/i2p/i2p.i2p
rest.li,2347,10,1,Java,https://codeload.github.com/linkedin/rest.li/legacy.zip/fe205975253cbf9c93f4ddcdeeb65c222544804a,https://github.com/linkedin/rest.li
Mixin,1228,8,5,Java,https://codeload.github.com/SpongePowered/Mixin/legacy.zip/155314e6e91465dad727e621a569906a410cd6f4,https://github.com/SpongePowered/Mixin
RecyclerViewEnhanced,1042,7,1,Java,https://codeload.github.com/nikhilpanju/RecyclerViewEnhanced/legacy.zip/da8117365dded9508be7cb96c83ca99d64907065,https://github.com/nikhilpanju/RecyclerViewEnhanced
gradle-profiler,1279,7,13,Java,https://codeload.github.com/gradle/gradle-profiler/legacy.zip/1c6f888bbbab60a72a906e413afa6fbd467fa06a,https://github.com/gradle/gradle-profiler
incubator-hugegraph,2421,5,11,Java,https://codeload.github.com/apache/incubator-hugegraph/legacy.zip/4ceef1ab0cb1ed4c8cdebdc7bda02f6649de8b40,https://github.com/apache/incubator-hugegraph
vector-compat,1230,8,0,Java,https://codeload.github.com/wnafee/vector-compat/legacy.zip/ac0992c18fcf23c4ca8c7c70b849b62ba98b8377,https://github.com/wnafee/vector-compat
SimpleRatingBar,1338,6,18,Java,https://codeload.github.com/williamyyu/SimpleRatingBar/legacy.zip/9a1e4c49b5da159cfdff260e36648a8a18540d4a,https://github.com/williamyyu/SimpleRatingBar
parboiled,1249,13,0,Java,https://codeload.github.com/sirthias/parboiled/legacy.zip/53f609fffc658b2075de04344b17fd83bd2742d3,https://github.com/sirthias/parboiled
Lightweight-Stream-API,1600,8,23,Java,https://codeload.github.com/aNNiMON/Lightweight-Stream-API/legacy.zip/1d777f12f00595f6a50e2b0bee9d74477f2965b2,https://github.com/aNNiMON/Lightweight-Stream-API
Lightweight-Stream-API,1600,8,23,Java,https://codeload.github.com/aNNiMON/Lightweight-Stream-API/legacy.zip/1d777f12f00595f6a50e2b0bee9d74477f2965b2,https://github.com/aNNiMON/Lightweight-Stream-API
blobsaver,1577,5,36,Java,https://codeload.github.com/airsquared/blobsaver/legacy.zip/d385dc3fd2ba1dd46d8dc05f6a6437dca0b4a0f4,https://github.com/airsquared/blobsaver
xLog,2904,7,16,Java,https://codeload.github.com/elvishew/xLog/legacy.zip/1de2fdcd28ca74769fa0a26b2672d447ed3d0320,https://github.com/elvishew/xLog
Discord4J,1668,7,89,Java,https://codeload.github.com/Discord4J/Discord4J/legacy.zip/765560b5cda3ec1562bad175218cead52cfdb05f,https://github.com/Discord4J/Discord4J
ScreenRecorder,1789,8,3,Java,https://codeload.github.com/yrom/ScreenRecorder/legacy.zip/f71b7b0c72050dfc836a185f3a532d0ea9fcc30c,https://github.com/yrom/ScreenRecorder
itemtouchhelper-extension,1039,7,2,Java,https://codeload.github.com/loopeer/itemtouchhelper-extension/legacy.zip/f56be9d8f9791be7090e3a8182fda31fa80b019e,https://github.com/loopeer/itemtouchhelper-extension
flow-core-x,1569,6,21,Java,https://codeload.github.com/FlowCI/flow-core-x/legacy.zip/44f98ad800003b325514f236018643e73d57ed49,https://github.com/FlowCI/flow-core-x
Carbon,3020,8,2,Java,https://codeload.github.com/ZieIony/Carbon/legacy.zip/95a94bacdbad092e6a49b3e0aee09c7eaf04cdb7,https://github.com/ZieIony/Carbon
Starlight,1258,2,9,Java,https://codeload.github.com/PaperMC/Starlight/legacy.zip/0e8b71d1af76cc218a7fa82d138fb69a32142b2b,https://github.com/PaperMC/Starlight
BedrockConnect,1129,4,58,Java,https://codeload.github.com/Pugmatt/BedrockConnect/legacy.zip/bf606d061425161228622dc3f3342d8a0b4beced,https://github.com/Pugmatt/BedrockConnect
Bourbon,1118,7,0,Java,https://codeload.github.com/hitherejoe/Bourbon/legacy.zip/6723f74d3ffae0a182a3ab4ef36f6b8852132c6f,https://github.com/hitherejoe/Bourbon
AsymmetricGridView,1839,9,0,Java,https://codeload.github.com/felipecsl/AsymmetricGridView/legacy.zip/f8c3d6da518a85218c3627b93ec62415befe7a6a,https://github.com/felipecsl/AsymmetricGridView
itextpdf,1524,9,20,Java,https://codeload.github.com/itext/itextpdf/legacy.zip/fb12ce1c18b07c351f0c2f25713d48dc25e4ddae,https://github.com/itext/itextpdf
esProc,2178,1,0,Java,https://codeload.github.com/SPLWare/esProc/legacy.zip/2247b9fb835a71a7d880d61af99164684fb0b4ec,https://github.com/SPLWare/esProc
APIJSON,15891,6,94,Java,https://codeload.github.com/Tencent/APIJSON/legacy.zip/371cd0bcf0b8cf5f19f26d1034e527143843fef9,https://github.com/Tencent/APIJSON
StickyGridHeaders,1474,10,0,Java,https://codeload.github.com/TonicArtos/StickyGridHeaders/legacy.zip/e3e4f8fa5d5c01edc9af26ff800302a931103b31,https://github.com/TonicArtos/StickyGridHeaders
caja,1126,8,0,Java,https://codeload.github.com/googlearchive/caja/legacy.zip/f94fa2df4343b8aee01c22b5094fe048fd22af30,https://github.com/googlearchive/caja
triplea,1110,8,1000,Java,https://codeload.github.com/triplea-game/triplea/legacy.zip/3acb9d2fe214080db0fa8e4f8af289ec0460c75d,https://github.com/triplea-game/triplea
spring-boot-3-jwt-security,1002,0,0,Java,https://codeload.github.com/ali-bouali/spring-boot-3-jwt-security/legacy.zip/b0a9c0fba5b7d275e90166bec7695ab785626b04,https://github.com/ali-bouali/spring-boot-3-jwt-security
DataFixerUpper,1110,5,2,Java,https://codeload.github.com/Mojang/DataFixerUpper/legacy.zip/6d0d1e6281abd94328b135b53f3f3b592dc9f6cd,https://github.com/Mojang/DataFixerUpper
SpringView,1937,7,0,Java,https://codeload.github.com/liaoinstan/SpringView/legacy.zip/0a24d3e9ddc5ca4fa35e1ac26e6db448aacc1a18,https://github.com/liaoinstan/SpringView
GridPasswordView,1614,8,0,Java,https://codeload.github.com/Jungerr/GridPasswordView/legacy.zip/51b90aee38725adc149ee006fcda31fcac2cd5a2,https://github.com/Jungerr/GridPasswordView
loaderviewlibrary,2516,7,0,Java,https://codeload.github.com/elye/loaderviewlibrary/legacy.zip/99c87f012f2ec9da80860f51ff2af162824204de,https://github.com/elye/loaderviewlibrary
Qart,1065,7,0,Java,https://codeload.github.com/scola/Qart/legacy.zip/56c8137f864df3715a3b5c69f9740bfacab7b9a2,https://github.com/scola/Qart
json-schema-validator,1584,12,3,Java,https://codeload.github.com/java-json-tools/json-schema-validator/legacy.zip/d265c6b15ca47a820de4a9d2f3de3b884c0a4b68,https://github.com/java-json-tools/json-schema-validator
xodus,1109,9,17,Java,https://codeload.github.com/JetBrains/xodus/legacy.zip/d02c2bc5639dfe1b34209de0e86d843017c2c3cc,https://github.com/JetBrains/xodus
tink,13318,9,21,Java,https://codeload.github.com/google/tink/legacy.zip/8f6316b9245fb2d2bd37693953cc5efcc86daf41,https://github.com/google/tink
poli,1931,4,14,Java,https://codeload.github.com/shzlw/poli/legacy.zip/5b90d6adc6f839866cb77854ad33f3cd9e1e26e8,https://github.com/shzlw/poli
device-year-class,2575,8,2,Java,https://codeload.github.com/facebookarchive/device-year-class/legacy.zip/a6dc1f304da919a8bf4105ae35babfb51d04531d,https://github.com/facebookarchive/device-year-class
CircleProgressBar,1227,7,0,Java,https://codeload.github.com/dinuscxj/CircleProgressBar/legacy.zip/d205da38ba63ba5407dbaf255b2e85faae1f9685,https://github.com/dinuscxj/CircleProgressBar
img2latex-mathpix,1336,3,28,Java,https://codeload.github.com/blaisewang/img2latex-mathpix/legacy.zip/b4ecc247f504e062b6587b999c9ef1db48528bc2,https://github.com/blaisewang/img2latex-mathpix
fury,1477,0,2,Java,https://codeload.github.com/alipay/fury/legacy.zip/3029c7bae7e467104cb0dc6d3ffe709d80931828,https://github.com/alipay/fury
ExpandableLayout,1654,8,10,Java,https://codeload.github.com/AAkira/ExpandableLayout/legacy.zip/0c06b54c18eb2678152c6e19c0ba7d5f97cb11da,https://github.com/AAkira/ExpandableLayout
jOOL,2021,9,0,Java,https://codeload.github.com/jOOQ/jOOL/legacy.zip/1c943c5aebef301e1169e4315d6c0a7cc317af4c,https://github.com/jOOQ/jOOL
droidicon,2213,8,0,Java,https://codeload.github.com/theDazzler/droidicon/legacy.zip/b19142b911d9706dcfc96d25154620591e50a5a5,https://github.com/theDazzler/droidicon
FabricView,1029,7,1,Java,https://codeload.github.com/antwankakki/FabricView/legacy.zip/ad82ca9a7421a6c7eb310d8d4678244b7a9c8149,https://github.com/antwankakki/FabricView
phoenix,1585,6,12,Java,https://codeload.github.com/sucese/phoenix/legacy.zip/aec4660f3df26aeb73fc92e737ed0d5b023be3ee,https://github.com/sucese/phoenix
uber-apk-signer,1503,6,18,Java,https://codeload.github.com/patrickfav/uber-apk-signer/legacy.zip/76cbf02556b4454f4c2bd6c908b4355003c4e37d,https://github.com/patrickfav/uber-apk-signer
JSqlParser,4611,12,31,Java,https://codeload.github.com/JSQLParser/JSqlParser/legacy.zip/0b50da4cca555b663463e36fa3330737afd517ec,https://github.com/JSQLParser/JSqlParser
mobius,1179,5,28,Java,https://codeload.github.com/spotify/mobius/legacy.zip/f9e79458e322a16de25ce18b107f2ce94b3a3b92,https://github.com/spotify/mobius
FastBle,5034,7,9,Java,https://codeload.github.com/Jasonchenlijian/FastBle/legacy.zip/c37ee367e24a6586aee9e184b31ee21c5c208a8c,https://github.com/Jasonchenlijian/FastBle
conscrypt,1178,6,0,Java,https://codeload.github.com/google/conscrypt/legacy.zip/932d847bffbc65fbaf649a272607bea0cb01fb90,https://github.com/google/conscrypt
LandscapeVideoCamera,1229,9,5,Java,https://codeload.github.com/JeroenMols/LandscapeVideoCamera/legacy.zip/5c902299f4728fb3968f15ade356d02be9853050,https://github.com/JeroenMols/LandscapeVideoCamera
DragPhotoView,1613,6,3,Java,https://codeload.github.com/githubwing/DragPhotoView/legacy.zip/cba7ada1e091f464c444d7e1b78ef2636b56ea93,https://github.com/githubwing/DragPhotoView
intellij-swagger,1148,7,45,Java,https://codeload.github.com/zalando/intellij-swagger/legacy.zip/2e2b44809dc519d6a7856fee92947adbb5fbc331,https://github.com/zalando/intellij-swagger
libretorrent,1558,6,8,Java,https://codeload.github.com/proninyaroslav/libretorrent/legacy.zip/73f735b218a1f4aecd96dba385c76c9f4bae76bf,https://github.com/proninyaroslav/libretorrent
t-digest,1837,9,0,Java,https://codeload.github.com/tdunning/t-digest/legacy.zip/72acae1e14962795888efc941516c2b4503a86af,https://github.com/tdunning/t-digest
javacc,1074,7,11,Java,https://codeload.github.com/javacc/javacc/legacy.zip/38cfc5df09316b8f70045e3a935bb6b6398c070c,https://github.com/javacc/javacc
jobrunr,1866,3,90,Java,https://codeload.github.com/jobrunr/jobrunr/legacy.zip/d15046932e76bb388b19cdbe4e96da30d8d5407d,https://github.com/jobrunr/jobrunr
myblog,1276,3,0,Java,https://codeload.github.com/shuleisanshi/myblog/legacy.zip/f337b7bded4bdc343227a467873e5cfdafac39c4,https://github.com/shuleisanshi/myblog
gl-react-native-v2,1937,8,11,Java,https://codeload.github.com/gre/gl-react-native-v2/legacy.zip/a8f01e22542d35ccdfc3bcb30b6209c8fe627a4c,https://github.com/gre/gl-react-native-v2
TinyDancer,1883,8,2,Java,https://codeload.github.com/friendlyrobotnyc/TinyDancer/legacy.zip/8ebb80a333069b87445b44de3b8656ac9dc133f0,https://github.com/friendlyrobotnyc/TinyDancer
incubator-kie-optaplanner,3152,12,4,Java,https://codeload.github.com/apache/incubator-kie-optaplanner/legacy.zip/cf0f23969980e2dd67e7a1ab5e810f7bddf6ed0f,https://github.com/apache/incubator-kie-optaplanner
JumpingBeans,1110,9,4,Java,https://codeload.github.com/frakbot/JumpingBeans/legacy.zip/80d8ffbfd28cb0ffece9e8c75c229871f7d304fa,https://github.com/frakbot/JumpingBeans
forest,1445,6,3,Java,https://codeload.github.com/dromara/forest/legacy.zip/57377b3e9701bf439a80db72994aaaed9b0101d9,https://github.com/dromara/forest
react-native-fbsdk,2991,8,22,Java,https://codeload.github.com/facebookarchive/react-native-fbsdk/legacy.zip/b8ed568b05f3e41e6d6b937ae3125492f95e60bf,https://github.com/facebookarchive/react-native-fbsdk
DataSphereStudio,2746,3,11,Java,https://codeload.github.com/WeBankFinTech/DataSphereStudio/legacy.zip/86944b344b3bb991e84bd0fcab7153ab9846fced,https://github.com/WeBankFinTech/DataSphereStudio
LeafPic,3249,7,7,Java,https://codeload.github.com/UnevenSoftware/LeafPic/legacy.zip/cfec78746776ed4bbccf9387bfc3f6ba1bb2c181,https://github.com/UnevenSoftware/LeafPic
MarsDaemon,3096,7,0,Java,https://codeload.github.com/Marswin/MarsDaemon/legacy.zip/dd04983a389d5db73e18849d8c48a5610cc1e27a,https://github.com/Marswin/MarsDaemon
BottomNavigation,4355,7,16,Java,https://codeload.github.com/Ashok-Varma/BottomNavigation/legacy.zip/4144f98787a2bca55ccdd3c19372e00a75e75b68,https://github.com/Ashok-Varma/BottomNavigation
Sentinel,21413,5,23,Java,https://codeload.github.com/alibaba/Sentinel/legacy.zip/d00798ff8d04c805a0f64772d7802b801e1c86e3,https://github.com/alibaba/Sentinel
EasyTransaction,2344,6,13,Java,https://codeload.github.com/QNJR-GROUP/EasyTransaction/legacy.zip/cadfc96d2d6fc9df1243f8b18f47b29a28b76ae2,https://github.com/QNJR-GROUP/EasyTransaction
ureport,1827,6,9,Java,https://codeload.github.com/youseries/ureport/legacy.zip/07f9c32593274c1f23e403ffddcb86ffb9964799,https://github.com/youseries/ureport
constraintlayout,1031,3,25,Java,https://codeload.github.com/androidx/constraintlayout/legacy.zip/357845b619a67d0de4a69dac2a0f141cdf3ea44b,https://github.com/androidx/constraintlayout
servicecomb-java-chassis,1871,6,69,Java,https://codeload.github.com/apache/servicecomb-java-chassis/legacy.zip/eec5b5cb85b3b9c11628f3b9d2b0a4456e177495,https://github.com/apache/servicecomb-java-chassis
spring-master-class,1090,6,0,Java,https://codeload.github.com/in28minutes/spring-master-class/legacy.zip/4f822f5e61e7481d5c12839d3f9fdacccab6a42d,https://github.com/in28minutes/spring-master-class
exchange-core,1818,5,4,Java,https://codeload.github.com/exchange-core/exchange-core/legacy.zip/2f8548749839e9095c8dc597e4b61521d259fa5d,https://github.com/exchange-core/exchange-core
manifold,1997,6,6,Java,https://codeload.github.com/manifold-systems/manifold/legacy.zip/9d2c590290585388f675dfecf62670d77df23683,https://github.com/manifold-systems/manifold
MagicaSakura,3539,7,3,Java,https://codeload.github.com/bilibili/MagicaSakura/legacy.zip/9a2e2061e32a67946d91c4ce44c050c72007494a,https://github.com/bilibili/MagicaSakura
archi,3343,8,0,Java,https://codeload.github.com/ivacf/archi/legacy.zip/30f1c690bf2b60c904fb3c968884b113780d935a,https://github.com/ivacf/archi
spring-boot-microservices,1707,8,0,Java,https://codeload.github.com/rohitghatol/spring-boot-microservices/legacy.zip/a3c9df9350a07578df281949e6018d01ac37238e,https://github.com/rohitghatol/spring-boot-microservices
squirrel,2090,10,0,Java,https://codeload.github.com/hekailiang/squirrel/legacy.zip/160f13b5de20b6154b2694cf08897b013b98e084,https://github.com/hekailiang/squirrel
SlidingMenu,11109,11,0,Java,https://codeload.github.com/jfeinstein10/SlidingMenu/legacy.zip/4254feca3ece9397cd501921ee733f19ea0fdad8,https://github.com/jfeinstein10/SlidingMenu
react-native-background-task,1057,6,3,Java,https://codeload.github.com/jamesisaac/react-native-background-task/legacy.zip/3db6df10d80dbbd8e8fd3ee1c964bd332decc5e0,https://github.com/jamesisaac/react-native-background-task
LocationReportEnabler,1040,8,6,Java,https://codeload.github.com/GhostFlying/LocationReportEnabler/legacy.zip/0e0fe388f8e018af6fc330447667929445fb50a0,https://github.com/GhostFlying/LocationReportEnabler
ByteX,2965,3,3,Java,https://codeload.github.com/bytedance/ByteX/legacy.zip/90979d010d5af56e44566a12b827f1f46a38bd4f,https://github.com/bytedance/ByteX
aws-doc-sdk-examples,8116,7,0,Java,https://codeload.github.com/awsdocs/aws-doc-sdk-examples/legacy.zip/a3b38cc9e7277ede70a9b2e701b55e64cc8573cb,https://github.com/awsdocs/aws-doc-sdk-examples
jitwatch,2940,9,11,Java,https://codeload.github.com/AdoptOpenJDK/jitwatch/legacy.zip/afd1dc9717df101f78e9240cab77d6c4e93490cd,https://github.com/AdoptOpenJDK/jitwatch
java-string-similarity,2617,9,26,Java,https://codeload.github.com/tdebatty/java-string-similarity/legacy.zip/93240df9aab3ecea98b869c9536aa7ebc555b281,https://github.com/tdebatty/java-string-similarity
